
=== freq of words of size 1 ===

mot; 0.036571
usq; 0.036571
cle; 0.036502
pau; 0.036433
rmi; 0.036433
ust; 0.036433
inu; 0.036294
fro; 0.036225
lig; 0.036087
fou; 0.035948
gou; 0.035740
ttr; 0.035740
leh; 0.035671
eli; 0.035533
hab; 0.035533
cat; 0.035463
hel; 0.035463
ndu; 0.035463
sav; 0.035325
inq; 0.035255
leo; 0.035255
vra; 0.035255
esq; 0.035186
jav; 0.035186
jet; 0.035186
orc; 0.034978
fre; 0.034909
ouj; 0.034701
elo; 0.034632
tal; 0.034632
esc; 0.034563
olu; 0.034563
fle; 0.034494
iva; 0.034494
som; 0.034424
pol; 0.034216
tue; 0.034216
jam; 0.034147
vil; 0.034147
iei; 0.034078
olo; 0.034078
uai; 0.034009
bit; 0.033939
nen; 0.033801
nca; 0.033732
ngl; 0.033732
sib; 0.033662
urt; 0.033455
rin; 0.033385
rle; 0.033385
uto; 0.033385
nea; 0.033247
ero; 0.033108
aim; 0.033039
sal; 0.032900
nem; 0.032762
rel; 0.032623
lse; 0.032554
mpo; 0.032554
ala; 0.032416
ban; 0.032416
env; 0.032277
aro; 0.032069
cur; 0.032000
leg; 0.031931
otr; 0.031931
ueu; 0.031931
cse; 0.031862
gro; 0.031723
vez; 0.031654
ngt; 0.031584
cal; 0.031377
gle; 0.031307
yan; 0.031307
enn; 0.031169
lic; 0.031100
rab; 0.030753
ila; 0.030684
sag; 0.030684
sar; 0.030615
eso; 0.030545
cep; 0.030476
ngu; 0.030476
hem; 0.030407
tiq; 0.030407
urg; 0.030407
mpr; 0.030338
nci; 0.030338
sis; 0.030338
ori; 0.030268
red; 0.030199
aff; 0.029922
avr; 0.029922
llo; 0.029853
mba; 0.029784
can; 0.029714
nto; 0.029507
cai; 0.029299
rof; 0.029091
zvo; 0.029091
zzv; 0.029091
lun; 0.029022
nsa; 0.029022
rso; 0.029022
ora; 0.028952
tis; 0.028952
nve; 0.028883
bri; 0.028814
noi; 0.028814
ouf; 0.028814
mee; 0.028745
obs; 0.028745
ede; 0.028675
rse; 0.028675
aya; 0.028606
ied; 0.028468
jol; 0.028468
oie; 0.028468
viv; 0.028468
cas; 0.028398
edi; 0.028260
usi; 0.028260
igu; 0.028191
ppa; 0.028191
sto; 0.028191
urr; 0.028121
nit; 0.027983
sel; 0.027983
dtu; 0.027913
esi; 0.027913
rui; 0.027775
tud; 0.027775
erg; 0.027567
ige; 0.027567
liq; 0.027498
nly; 0.027429
adi; 0.027290
amo; 0.027221
bil; 0.027152
ncs; 0.027152
gri; 0.027082
nue; 0.027082
dta; 0.027013
iem; 0.027013
uge; 0.026944
amp; 0.026874
atu; 0.026874
gna; 0.026874
ves; 0.026874
efe; 0.026805
umi; 0.026736
ept; 0.026667
ral; 0.026667
dsa; 0.026528
ets; 0.026528
aud; 0.026459
nis; 0.026459
dig; 0.026390
hez; 0.026320
von; 0.026320
ffi; 0.026182
nds; 0.026182
cun; 0.026113
eec; 0.026113
mel; 0.026113
uin; 0.026113
hui; 0.026043
mag; 0.026043
abo; 0.025974
ecu; 0.025974
iff; 0.025905
sez; 0.025905
sla; 0.025905
ich; 0.025836
rve; 0.025836
pay; 0.025697
ada; 0.025628
ffa; 0.025628
iet; 0.025628
ast; 0.025558
exp; 0.025489
hie; 0.025489
hum; 0.025489
act; 0.025351
sep; 0.025351
urd; 0.025351
oub; 0.025212
tor; 0.025212
lec; 0.025143
lhe; 0.025143
liv; 0.025143
rea; 0.025143
vri; 0.025143
ani; 0.025074
bai; 0.025074
eel; 0.024935
ifi; 0.024935
rni; 0.024935
nfi; 0.024866
scu; 0.024866
sus; 0.024797
bor; 0.024727
ian; 0.024727
vel; 0.024727
rag; 0.024658
aba; 0.024589
roy; 0.024589
uma; 0.024520
veq; 0.024520
fic; 0.024450
rez; 0.024450
ebr; 0.024381
vro; 0.024381
vid; 0.024312
sce; 0.024242
ima; 0.024173
eui; 0.024104
nnu; 0.024104
oug; 0.024104
sap; 0.024104
sle; 0.024104
tee; 0.024104
sau; 0.024035
dau; 0.023965
eem; 0.023965
rei; 0.023965
mas; 0.023827
oqu; 0.023827
cra; 0.023758
rol; 0.023758
erd; 0.023688
feu; 0.023688
ann; 0.023619
sac; 0.023550
gal; 0.023481
lot; 0.023481
vei; 0.023481
fus; 0.023411
iel; 0.023411
lia; 0.023342
boi; 0.023273
rob; 0.023273
uie; 0.023273
inf; 0.023203
nel; 0.023203
ril; 0.023203
bes; 0.023134
dsu; 0.023134
arb; 0.023065
dar; 0.023065
las; 0.023065
tac; 0.023065
pir; 0.022996
vot; 0.022996
anq; 0.022926
rro; 0.022857
clo; 0.022788
jar; 0.022788
cab; 0.022719
lre; 0.022719
fen; 0.022649
nle; 0.022580
oud; 0.022580
iai; 0.022511
stu; 0.022442
pan; 0.022372
aig; 0.022303
dia; 0.022303
ult; 0.022303
ppr; 0.022234
uiv; 0.022095
fet; 0.022026
gav; 0.021957
pei; 0.021957
aye; 0.021887
sca; 0.021749
aco; 0.021610
lad; 0.021472
lom; 0.021472
lth; 0.021472
mir; 0.021472
uni; 0.021472
efo; 0.021403
rla; 0.021403
spa; 0.021403
avi; 0.021333
coi; 0.021264
sup; 0.021264
uli; 0.021264
fla; 0.021195
phi; 0.021195
vem; 0.021195
lab; 0.021126
spr; 0.021056
arq; 0.020987
nut; 0.020987
ray; 0.020987
rtu; 0.020987
nla; 0.020918
eai; 0.020849
gil; 0.020849
iec; 0.020849
njo; 0.020849
ofo; 0.020849
eig; 0.020779
pte; 0.020779
uen; 0.020779
rim; 0.020710
iim; 0.020641
llu; 0.020571
hon; 0.020502
mpa; 0.020502
oig; 0.020502
uem; 0.020502
rut; 0.020364
udr; 0.020364
enj; 0.020294
lib; 0.020294
